Dataset,TechniqueType,QueryIndex,Metric,QueryId,MetricScore
Traincontroller,Hybrid,125,LAG_NORMALIZED_INVERTED,198,0.811056856187291
Traincontroller,Hybrid,117,LAG_NORMALIZED_INVERTED,190,0.8428227424749164
Traincontroller,Hybrid,66,LAG_NORMALIZED_INVERTED,115,0.8263210702341137
Traincontroller,Hybrid,33,LAG_NORMALIZED_INVERTED,56,0.8403946488294314
Traincontroller,Hybrid,64,LAG_NORMALIZED_INVERTED,112,0.8110033444816054
Traincontroller,Hybrid,29,LAG_NORMALIZED_INVERTED,52,0.8238528428093645
Traincontroller,Hybrid,27,LAG_NORMALIZED_INVERTED,49,0.6226666666666667
Traincontroller,Hybrid,65,AUC,114,0.5395725014442518
Traincontroller,Hybrid,127,AP,200,0.6309566484218667
Traincontroller,Hybrid,94,LAG_NORMALIZED_INVERTED,161,0.8452040133779264
Traincontroller,Hybrid,26,LAG_NORMALIZED_INVERTED,48,0.8076454849498328
Traincontroller,Hybrid,121,LAG_NORMALIZED_INVERTED,194,0.7607290969899665
Traincontroller,Hybrid,120,LAG_NORMALIZED_INVERTED,193,0.979
Traincontroller,Hybrid,119,LAG_NORMALIZED_INVERTED,192,0.981
Traincontroller,Hybrid,100,LAG_NORMALIZED_INVERTED,168,0.9707692307692307
Traincontroller,Hybrid,118,LAG_NORMALIZED_INVERTED,191,0.8358729096989966
Traincontroller,Hybrid,104,LAG_NORMALIZED_INVERTED,176,0.8464080267558528
Traincontroller,Hybrid,116,LAG_NORMALIZED_INVERTED,189,0.8405752508361204
Traincontroller,Hybrid,113,LAG_NORMALIZED_INVERTED,186,0.8497391304347826
Traincontroller,Hybrid,112,LAG_NORMALIZED_INVERTED,185,0.8458127090301003
Traincontroller,Hybrid,111,LAG_NORMALIZED_INVERTED,184,0.8409364548494983
Traincontroller,Hybrid,110,LAG_NORMALIZED_INVERTED,183,0.999
Traincontroller,Hybrid,109,LAG_NORMALIZED_INVERTED,182,0.8333177257525084
Traincontroller,Hybrid,108,LAG_NORMALIZED_INVERTED,181,0.922
Traincontroller,Hybrid,114,LAG_NORMALIZED_INVERTED,187,0.8426755852842809
Traincontroller,Hybrid,102,LAG_NORMALIZED_INVERTED,170,1.0
Traincontroller,Hybrid,75,LAG_NORMALIZED_INVERTED,127,0.8512976588628762
Traincontroller,Hybrid,25,LAG_NORMALIZED_INVERTED,47,0.8047692307692308
Traincontroller,Hybrid,23,LAG_NORMALIZED_INVERTED,45,0.8176789297658863
Traincontroller,Hybrid,30,LAG_NORMALIZED_INVERTED,53,0.821056856187291
Traincontroller,Hybrid,15,LAG_NORMALIZED_INVERTED,35,0.8171036789297659
Traincontroller,Hybrid,28,LAG_NORMALIZED_INVERTED,50,0.8149765886287625
Traincontroller,Hybrid,122,LAG_NORMALIZED_INVERTED,195,0.7866020066889632
Traincontroller,Hybrid,105,LAG_NORMALIZED_INVERTED,177,0.8355852842809365
Traincontroller,Hybrid,123,LAG_NORMALIZED_INVERTED,196,0.826561872909699
Traincontroller,Hybrid,22,LAG_NORMALIZED_INVERTED,43,0.9544
Traincontroller,Hybrid,21,LAG_NORMALIZED_INVERTED,42,0.8147692307692308
Traincontroller,Hybrid,20,LAG_NORMALIZED_INVERTED,41,0.8297324414715719
Traincontroller,Hybrid,19,LAG_NORMALIZED_INVERTED,40,0.9851111111111112
Traincontroller,Hybrid,18,LAG_NORMALIZED_INVERTED,38,0.7910167224080268
Traincontroller,Hybrid,17,LAG_NORMALIZED_INVERTED,37,0.8268428093645485
Traincontroller,Hybrid,16,LAG_NORMALIZED_INVERTED,36,0.516
Traincontroller,Hybrid,15,AUC,35,0.6779994347355034
Traincontroller,Hybrid,73,AUC,122,1.0
Traincontroller,Hybrid,83,AUC,148,1.0
Traincontroller,Hybrid,74,AUC,125,0.6751613359084271
Traincontroller,Hybrid,76,AUC,134,0.6216260775354467
Traincontroller,Hybrid,77,AUC,135,0.6653516416223091
Traincontroller,Hybrid,78,AUC,137,0.6839080459770115
Traincontroller,Hybrid,24,LAG_NORMALIZED_INVERTED,46,0.589
Traincontroller,Hybrid,126,LAG_NORMALIZED_INVERTED,199,0.7881538461538462
Traincontroller,Hybrid,98,LAG_NORMALIZED_INVERTED,165,0.8383277591973244
Traincontroller,Hybrid,103,LAG_NORMALIZED_INVERTED,171,0.9993333333333333
Traincontroller,Hybrid,124,LAG_NORMALIZED_INVERTED,197,0.7996454849498328
Traincontroller,Hybrid,70,LAG_NORMALIZED_INVERTED,119,0.8241270903010034
Traincontroller,Hybrid,70,AP,119,0.6618001870476791
Traincontroller,Hybrid,89,AP,155,1.0
Traincontroller,Hybrid,20,AP,41,0.6583879637791534
Traincontroller,Hybrid,21,AP,42,0.0918257102324751
Traincontroller,Hybrid,54,AUC,87,0.5963658203401008
Traincontroller,Hybrid,55,AUC,88,0.6276437891563428
Traincontroller,Hybrid,56,AUC,92,0.6938974987046022
Traincontroller,Hybrid,57,AUC,93,0.5006052602619127
Traincontroller,Hybrid,11,AUC,27,0.6607470912431108
Traincontroller,Hybrid,22,AP,43,0.4617965367965368
Traincontroller,Hybrid,24,AP,46,0.260015710973689
Traincontroller,Hybrid,117,AP,190,0.6782158966904104
Traincontroller,Hybrid,30,AP,53,0.660020257786432
Traincontroller,Hybrid,101,AP,169,0.6858381733495857
Traincontroller,Hybrid,115,AP,188,0.6649661090790437
Traincontroller,Hybrid,99,AP,167,0.6500086290086307
Traincontroller,Hybrid,75,AP,127,0.700342712201301
Traincontroller,Hybrid,80,AP,141,0.6655462549423601
Traincontroller,Hybrid,71,AP,120,0.6948023894900592
Traincontroller,Hybrid,79,AP,139,0.659061358840429
Traincontroller,Hybrid,78,AP,137,0.0111605096293068
Traincontroller,Hybrid,19,AP,40,0.7283904204956837
Traincontroller,Hybrid,77,AP,135,0.651333938097666
Traincontroller,Hybrid,18,AP,38,0.5795791659849684
Traincontroller,Hybrid,16,AP,36,0.0095310098325173
Traincontroller,Hybrid,111,AP,184,0.678365908482146
Traincontroller,Hybrid,110,AP,183,0.8333333333333333
Traincontroller,Hybrid,108,AP,181,0.0484848484848484
Traincontroller,Hybrid,107,AP,180,0.3333333333333333
Traincontroller,Hybrid,106,AP,178,0.6586330411119299
Traincontroller,Hybrid,105,AP,177,0.7251774132568689
Traincontroller,Hybrid,113,AP,186,0.6935021513242612
Traincontroller,Hybrid,128,AP,201,0.6543763266134445
Traincontroller,Hybrid,118,AP,191,0.6816852846668713
Traincontroller,Hybrid,100,AP,168,0.5378318802866315
Traincontroller,Hybrid,119,AP,192,0.5476190476190477
Traincontroller,Hybrid,120,AP,193,0.5434782608695652
Traincontroller,Hybrid,121,AP,194,0.5401251291459453
Traincontroller,Hybrid,122,AP,195,0.5849309468921741
Traincontroller,Hybrid,123,AP,196,0.7149640278853081
Traincontroller,Hybrid,104,AP,176,0.7004622914755843
Traincontroller,Hybrid,102,AP,170,1.0
Traincontroller,Hybrid,125,AP,198,0.6809897975395778
Traincontroller,Hybrid,23,AP,45,0.6930220181777986
Traincontroller,Hybrid,17,AP,37,0.694968464201912
Traincontroller,Hybrid,98,AP,165,0.6502963786838355
Traincontroller,Hybrid,76,AP,134,0.6109439546800756
Traincontroller,Hybrid,83,AP,148,1.0
Traincontroller,Hybrid,62,AUC,100,0.648452588440341
Traincontroller,Hybrid,63,AUC,104,0.8353552859618718
Traincontroller,Hybrid,92,AP,158,0.6755660894580751
Traincontroller,Hybrid,82,AP,147,0.663144090936002
Traincontroller,Hybrid,68,AP,117,0.6748436909567763
Traincontroller,Hybrid,84,AP,149,0.6787535268956204
Traincontroller,Hybrid,91,AP,157,1.0
Traincontroller,Hybrid,95,AP,162,0.6843430488433564
Traincontroller,Hybrid,129,AP,202,0.70457434303471
Traincontroller,Hybrid,94,AP,161,0.6917561748713453
Traincontroller,Hybrid,93,AP,159,1.0
Traincontroller,Hybrid,97,AP,164,0.6757169620012035
Traincontroller,Hybrid,132,AUC,205,1.0
Traincontroller,Hybrid,69,AP,118,0.7008157499471692
Traincontroller,Hybrid,90,AP,156,1.0
Traincontroller,Hybrid,88,AP,153,0.6690579254556366
Traincontroller,Hybrid,87,AP,152,0.7067966908942511
Traincontroller,Hybrid,86,AP,151,0.6783914861297418
Traincontroller,Hybrid,85,AP,150,0.6545437719060917
Traincontroller,Hybrid,8,AUC,11,1.0
Traincontroller,Hybrid,74,AP,125,0.6567541011570688
Traincontroller,Transitive,11,AUC,27,0.6700032973762307
Traincontroller,Hybrid,10,AUC,23,0.6049913941480207
Traincontroller,Hybrid,73,AP,122,1.0
Traincontroller,Hybrid,72,AP,121,0.7155518181466375
Traincontroller,Hybrid,13,AP,33,0.6528117081558067
Traincontroller,Hybrid,131,AP,204,1.0
Traincontroller,Hybrid,15,AP,35,0.6882100300532281
Traincontroller,Hybrid,12,AP,28,0.0227272727272727
Traincontroller,Hybrid,11,AP,27,0.6524295636327904
Traincontroller,Hybrid,67,AP,116,0.6699925072565422
Traincontroller,Hybrid,130,AP,203,1.0
Traincontroller,Hybrid,25,AP,47,0.6286243063110782
Traincontroller,Hybrid,96,AP,163,0.7014817364459767
Traincontroller,Hybrid,26,AP,48,0.635528129928396
Traincontroller,Hybrid,27,AP,49,0.2651647385075765
Traincontroller,Hybrid,28,AP,50,0.639289869872836
Traincontroller,Hybrid,29,AP,52,0.6705424341080494
Traincontroller,Hybrid,64,AP,112,0.6561248782010458
Traincontroller,Hybrid,33,AP,56,0.7056868386069328
Traincontroller,Hybrid,66,AP,115,0.6422024019499281
Traincontroller,Hybrid,124,AP,197,0.6468953008159344
Traincontroller,Hybrid,9,AUC,16,0.679789438974987
Traincontroller,Hybrid,126,AP,199,0.6203103660916678
Traincontroller,Direct,0,AP,1,1.0
Traincontroller,Transitive,34,AUC,57,0.9054982817869416
Traincontroller,Direct,128,AUC,201,0.5449149747986245
Traincontroller,Direct,68,AUC,117,0.5061236987140232
Traincontroller,Direct,30,AUC,53,0.5196782702906402
Traincontroller,Direct,65,AUC,114,0.7328134026574233
Traincontroller,Direct,124,AUC,197,0.5137547694191907
Traincontroller,Direct,125,AUC,198,0.5719534598897733
Traincontroller,Direct,126,AUC,199,0.4865396391728296
Traincontroller,Direct,89,AUC,155,1.0
Traincontroller,Direct,81,AUC,146,0.5335272504592774
Traincontroller,Direct,129,AUC,202,0.5820693391115925
Traincontroller,Direct,82,AUC,147,0.5683970040981676
Traincontroller,Direct,99,AUC,167,0.5768641952046729
Traincontroller,Direct,85,AUC,150,0.5739672146591926
Traincontroller,Direct,86,AUC,151,0.614466060577512
Traincontroller,Direct,87,AUC,152,0.5557963163596966
Traincontroller,Direct,88,AUC,153,0.5177705026143482
Traincontroller,Direct,90,AUC,156,1.0
Traincontroller,Direct,79,AUC,139,0.5298412548871826
Traincontroller,Direct,91,AUC,157,1.0
Traincontroller,Direct,92,AUC,158,0.5194545197607047
Traincontroller,Direct,84,AUC,149,0.5800202553111311
Traincontroller,Direct,130,AUC,203,0.9948453608247424
Traincontroller,Direct,64,AUC,112,0.5420179942531442
Traincontroller,Direct,33,AUC,56,0.6184582410853079
Traincontroller,Direct,83,AUC,148,1.0
Traincontroller,Direct,77,AUC,135,0.492722219605257
Traincontroller,Direct,69,AUC,118,0.5330090913373215
Traincontroller,Direct,70,AUC,119,0.5212798530312309
Traincontroller,Direct,71,AUC,120,0.5535823637477036
Traincontroller,Direct,72,AUC,121,0.5661359461114513
Traincontroller,Direct,73,AUC,122,1.0
Traincontroller,Direct,74,AUC,125,0.497715389325922
Traincontroller,Direct,76,AUC,134,0.499682038720618
Traincontroller,Direct,28,AUC,50,0.4897192519666494
Traincontroller,Direct,12,AUC,28,0.8178694158075601
Traincontroller,Direct,11,AUC,27,0.469864336520797
Traincontroller,Direct,10,AUC,23,0.9862306368330463
Traincontroller,Direct,46,AUC,71,0.4865867445475529
Traincontroller,Direct,41,AUC,65,0.5102925243770313
Traincontroller,Direct,45,AUC,70,0.7646048109965635
Traincontroller,Direct,9,AUC,16,0.5503791982665223
Traincontroller,Direct,14,AUC,34,0.5088440341042912
Traincontroller,Direct,60,AUC,97,0.5636746902821612
Traincontroller,Direct,61,AUC,98,0.9673539518900344
Traincontroller,Direct,62,AUC,100,0.4969145979556267
Traincontroller,Direct,93,AUC,159,1.0
Traincontroller,Direct,101,AUC,169,0.5831645390739084
Traincontroller,Direct,94,AUC,161,0.5982735880163927
Traincontroller,Direct,96,AUC,163,0.5574332281313298
Traincontroller,Direct,48,AUC,74,0.4370554430260492
Traincontroller,Direct,43,AUC,67,0.5354350181355693
