dataset,name,map,auc,lag,iteration,percent
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.987,0.991,9.324,8.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.987,0.99,10.528,90.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.987,0.993,7.684,38.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.988,0.991,9.252,39.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.988,0.987,13.126,14.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.988,0.991,9.448,46.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.989,0.992,7.791,7.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.989,0.99,10.18,84.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.989,0.993,7.657,36.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.989,0.995,5.59,1.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.989,0.993,7.424,91.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.989,0.993,7.646,24.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.99,0.995,4.775,58.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.99,0.993,6.772,11.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.99,0.991,9.732,41.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.99,0.997,2.777,88.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.991,0.99,9.914,66.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.991,0.995,4.823,32.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.991,0.996,3.796,22.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.991,0.991,9.544,85.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.991,0.99,10.214,40.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.991,0.989,11.713,71.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.991,0.995,4.791,89.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.991,0.993,7.448,73.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.992,0.995,5.102,12.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.992,0.997,3.611,99.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.992,0.994,5.732,50.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.992,0.994,5.858,68.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.992,0.997,2.928,75.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.992,0.994,6.638,53.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.992,0.997,3.391,63.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.993,0.996,4.088,44.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.993,0.998,2.021,33.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.993,0.997,3.214,20.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.993,0.994,6.534,72.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.994,0.996,3.794,43.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.994,0.995,4.804,4.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.994,0.997,3.614,56.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.994,0.996,4.233,2.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.994,0.993,6.879,64.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.994,0.997,3.523,74.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.994,0.996,4.306,67.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.994,0.995,4.979,82.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.995,0.997,3.531,35.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.995,0.997,2.721,18.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.995,0.996,4.212,55.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.995,0.997,3.0,95.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.995,0.995,5.255,59.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.995,0.998,1.595,70.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.995,0.995,4.93,13.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.996,0.996,3.727,87.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.996,0.996,3.651,0.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.996,0.996,3.729,49.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.996,0.996,3.92,17.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.997,0.997,3.099,16.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.997,0.998,2.525,48.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.997,0.998,2.362,65.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.997,0.998,2.44,93.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.997,0.995,4.799,29.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.997,0.996,3.877,10.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.998,0.996,3.893,28.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.998,0.998,2.239,27.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.999,0.999,0.592,9.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.999,0.998,2.308,78.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.999,0.999,0.987,23.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.999,1.0,0.311,61.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),1.0,1.0,0.453,47.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),1.0,1.0,0.416,42.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.974,0.988,12.558,4.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.984,0.988,12.619,32.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.985,0.992,7.845,61.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.987,0.993,7.18,89.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.988,0.995,5.491,34.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.988,0.993,7.359,64.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.988,0.993,6.933,98.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.988,0.997,3.172,12.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.989,0.996,4.198,18.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.989,0.993,7.587,56.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.989,0.993,7.043,79.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.989,0.994,5.836,20.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.99,0.997,3.437,95.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.991,0.996,3.898,96.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.991,0.998,1.866,13.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.991,0.995,4.928,39.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.992,0.996,4.308,30.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.992,0.997,2.954,27.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.992,0.996,4.493,33.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.992,0.997,2.641,99.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.992,0.996,3.633,26.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.992,0.998,1.992,67.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.993,0.994,6.228,8.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.993,0.996,3.834,91.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.993,0.997,3.086,54.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.993,0.998,2.172,7.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.993,0.997,2.823,28.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.993,0.994,6.483,62.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.994,0.998,2.131,87.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.994,0.997,3.534,70.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.994,0.999,1.121,53.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.994,0.998,1.954,55.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.994,0.995,4.67,9.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.994,0.993,7.52,16.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.994,0.997,2.874,36.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.994,0.996,3.684,92.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.995,0.997,2.901,59.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.995,0.999,1.499,22.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.995,0.997,3.247,90.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.995,0.998,1.997,76.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.995,0.997,2.799,50.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.995,0.996,4.217,46.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.996,0.999,1.217,5.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.996,0.998,2.287,37.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.996,0.998,1.592,86.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.996,0.998,1.638,24.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.996,0.998,2.067,72.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.996,0.997,2.933,48.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.996,0.996,4.027,69.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.996,0.997,3.381,14.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.997,0.998,2.279,94.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.997,0.998,1.895,77.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.997,0.996,3.853,57.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.997,0.999,1.442,60.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.997,0.998,2.424,58.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.997,0.994,5.866,41.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.997,0.998,1.775,25.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.997,0.999,0.563,51.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.998,0.998,2.408,66.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.998,0.999,1.429,63.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.998,0.998,1.592,78.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.998,0.998,2.408,3.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.998,0.998,1.74,10.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.998,0.997,2.633,52.0,0.6
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.600000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.998,0.999,1.099,11.0,0.6
